company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Senior Flexonics GmbH,Kassel,"4.031.943,44","4.519.669,84","10.201.132,03",10.932,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Senior_Flexonics_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hi-Lex Europe GmbH,Schweinfurt,"1.051.368,00","744.797,00","2.092.875,01","1.887.433,00",01.10.2021,30.09.2022,bundesanzeiger_local_data_autozulieferer/Hi-Lex_Europe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
Westfalia-Automotive GmbH,Rheda-Wiedenbrück,"5.567.305,81",1.930,"8.969.271,74",12.912,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Westfalia-Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NOFFZ Technologies GmbH,Tönisvorst,"67.698,34","29.226,55","449.496,79","659.477,90",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/NOFFZ_Technologies_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
APCB Automotive Plastic Components,Berlin,"0,02","5.655,09","0,02","5.655,09",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/APCB_Automotive_Plastic_Components/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Gubesch GmbH,Wilhelmsdorf,"325.835,36","331.808,02","1.669.140,79","745.428,49",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Gubesch_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gentherm Präzision SE,Treuchtlingen,NA,NA,NA,NA,-,-,
Gentherm GmbH,Odelzhausen,"2.517.740,57","2.416.943,62","10.106.275,37","11.033.999,39",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Gentherm_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Panne Gitterroste GmbH,Greifenstein,NA,NA,"1.423.194,73","1.342.650,20",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Panne_Gitterroste_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Franz Kiel GmbH,Nördlingen,"239.589,68","264.998,68","4.903.106,64","5.469.009,31",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Franz_Kiel_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Alhorn GmbH & Co. KG,Lübbecke,"43.786,00","9.196,00","153.646,00","116.510,00",01.02.2013,31.01.2014,bundesanzeiger_local_data_autozulieferer/Alhorn_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.02.2013_bis_zum_31.01.2014
Saint-Gobain Performance Plastics,Willich,NA,NA,NA,NA,-,-,
Accuride Wheels Ebersbach GmbH,Ebersbach an der Fils,4.997,6.921,8.505,10.800,01.01.2016,31.12.2016,bundesanzeiger_local_data_autozulieferer/Accuride_Wheels_Ebersbach_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
PPG Hemmelrath Lackfabrik GmbH,Klingenberg am Main,"5.286.599,00","6.207.484,00","23.026.768,77","24.617.247,76",01.01.2019,31.12.2019,bundesanzeiger_local_data_autozulieferer/PPG_Hemmelrath_Lackfabrik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
KACO GmbH + Co. KG,Kirchardt,NA,NA,NA,NA,-,-,
Veigel GmbH + Co. KG,Öhringen,NA,NA,"959.232,73","1.028.476,77",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Veigel_GmbH_+_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SUSPA GmbH,Altdorf bei Nürnberg,NA,NA,"5.333,00","7.703,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/SUSPA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
EBG schroeder GmbH,Kierspe,NA,NA,"2.080.893,97","2.259.145,97",31.12.2020,31.12.2019,bundesanzeiger_local_data_autozulieferer/EBG_schroeder_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
MicroFuzzy Industrie-Elektronic GmbH,München,"30.126,34","42.240,17","601.764,21","982.954,26",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/MicroFuzzy_Industrie-Elektronic_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Haartz GmbH,Mannheim,"1.040.273,00","907.111,00","1.955.084,42","1.839.476,42",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Haartz_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Trompetter Guss GmbH & Co. KG,Bindlach,"928.974,58","897.944,58","1.262.105,58","1.266.143,58",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Trompetter_Guss_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
freeglass GmbH & Co. KG,Schwaikheim,"17.136.214,34","198.437,08","8.958.148,26","9.524.797,71",01.01.2015,31.12.2015,bundesanzeiger_local_data_autozulieferer/freeglass_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
Credo-Serve GmbH,Waiblingen,NA,NA,"118.131,00","129.402,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Credo-Serve_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KYB Europe GmbH,Aschheim,NA,NA,NA,NA,01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/KYB_Europe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
KMS Gesenkschmiede GmbH,Solingen,"193.675,00","5.528,00","645.138,47","293.072,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/KMS_Gesenkschmiede_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Optibelt GmbH,Höxter,"201.799,00","43.430,00","4.468.058,49","4.763.615,42",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Optibelt_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SCHRAMM Coatings GmbH,Offenbach am Main,"1.771.488,00","1.849.163,00","36.737.595,48","54.239.972,59",07.10.2013,28.08.2013,bundesanzeiger_local_data_autozulieferer/SCHRAMM_Coatings_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2012_bis_zum_31.12.2012
Ortrander Eisenhütte GmbH,Ortrand,"3.982.450,70","4.365.284,01","8.179.229,69","8.788.557,11",02.07.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Ortrander_Eisenhuette_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_02.07.2021_bis_zum_31.12.2021
VCST Reichenbach GmbH,Reichenbach im Vogtland OT Mylau,"459.457,29",545,"2.083.282,61",2.242,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/VCST_Reichenbach_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CGR B-E GmbH,Mettmann,"382.963,00","416.619,00","3.772.839,49",3.526,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/CGR_B-E_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
International Automotive Components,Düsseldorf,10.376,11.224,28.020,20.394,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/International_Automotive_Components/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HMT Heldener Metalltechnik GmbH & Co. KG,Attendorn,"4.637.365,00","4.197.448,00","8.886.899,13","7.427.079,80",31.12.2014,31.12.2013,bundesanzeiger_local_data_autozulieferer/HMT_Heldener_Metalltechnik_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2014_bis_zum_31.12.2014
Kienzle Automotive GmbH,Düsseldorf,NA,NA,"508.106,11","654.373,91",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Kienzle_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Buderus Guss GmbH,Breidenbach,NA,NA,NA,NA,01.01.2020,31.12.2020,bundesanzeiger_local_data_autozulieferer/Buderus_Guss_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Winning BLW GmbH,Remscheid,1.954,2.018,2.217,2.842,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Winning_BLW_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NPR of Europe GmbH,Korntal-Münchingen,NA,NA,"564.914,17","608.113,51",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/NPR_of_Europe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dichtungstechnik Wallstabe & Schneider,Niederwinkling,"11.346.447,76","8.747.813,61","21.130.020,89","17.592.977,76",31.12.2012,31.12.2011,bundesanzeiger_local_data_autozulieferer/Dichtungstechnik_Wallstabe_and_Schneider/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2012_bis_zum_31.12.2012
Waldaschaff Automotive GmbH,Waldaschaff,"0,00","0,00",31.12.2020,31.12.2021,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Waldaschaff_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Fuyao Europe GmbH,Leingarten,NA,NA,NA,NA,-,-,
DELVIS GmbH,Reutlingen,"10.232,00","3.437,00","148.203,00","167.261,00",01.01.2018,31.12.2018,bundesanzeiger_local_data_autozulieferer/DELVIS_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
I.G. Bauerhin GmbH,Gründau,"2.064.927,90","3.306.145,50","3.007.546,36","4.244.040,50",01.01.2014,31.12.2014,bundesanzeiger_local_data_autozulieferer/I.G._Bauerhin_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2014_bis_zum_31.12.2014
Isidro Con Garcia,Velbert,NA,NA,"1.420.258,49","1.565.890,49",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Isidro_Con_Garcia/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Erich Jaeger GmbH + Co. KG,Friedberg (Hessen),"14.100,00","21.948,00","6.975.419,57","2.867.239,47",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Erich_Jaeger_GmbH_+_Co._KG/Jahresabschluss_Jahresfinanzbericht_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kienzle Argo GmbH,Leipzig,NA,NA,"636.694,06","782.657,29",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Kienzle_Argo_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Thomatex Auto-Teppich GmbH,Burgheim,NA,NA,"3.166.469,71","3.339.240,71",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Thomatex_Auto-Teppich_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Welte-Wenu GmbH,Neu-Ulm,NA,NA,"236.043,50","315.476,50",01.01.2020,31.12.2020,bundesanzeiger_local_data_autozulieferer/Welte-Wenu_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Karosseriewerke Dresden GmbH,Radeberg,"8.881.089,00","10.922.067,00","22,5","24,4",01.01.2015,31.12.2015,bundesanzeiger_local_data_autozulieferer/Karosseriewerke_Dresden_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
Veoneer Germany GmbH,Unterschleißheim,NA,NA,NA,NA,-,-,
Meleghy Automotive GmbH & Co. KG,Wilnsdorf,"9509234,00","1643349,00","10969610,00","7465878,60",01.01.2011,31.12.2011,bundesanzeiger_local_data_autozulieferer/Meleghy_Automotive_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2011_bis_zum_31.12.2011
voestalpine Automotive Components,Böhmenkirch,NA,NA,NA,NA,01.04.2017,31.03.2018,Folder exists | Used local data | bundesanzeiger_local_data_autozulieferer/voestalpine_Automotive_Components/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2017_bis_zum_31.03.2018
voestalpine Automotive Components,Birkenfeld,NA,NA,NA,NA,01.04.2017,31.03.2018,Folder exists | Used local data | bundesanzeiger_local_data_autozulieferer/voestalpine_Automotive_Components/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2017_bis_zum_31.03.2018
voestalpine Automotive Components,Schmölln,NA,NA,NA,NA,01.04.2017,31.03.2018,Folder exists | Used local data | bundesanzeiger_local_data_autozulieferer/voestalpine_Automotive_Components/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2017_bis_zum_31.03.2018
Kunststofftechnik Wiesmayer GmbH,Neustadt a.d.Donau,NA,NA,NA,NA,-,-,
FLABEG Automotive Group GmbH,Nürnberg,"65.995,71","80.649,20","17.460.937,62","17.620.176,94",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/FLABEG_Automotive_Group_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
RADO Gummi GmbH,Radevormwald,NA,NA,NA,NA,-,-,
Jifeng Automotive Interior GmbH,Kitzingen,"0,00","215.938,52","72.595,22","365.609,36",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Jifeng_Automotive_Interior_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Klingel GmbH,Waiblingen,NA,NA,NA,NA,01.10.2019,30.09.2020,bundesanzeiger_local_data_autozulieferer/Klingel_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2019_bis_zum_30.09.2020
Nanogate SE,Quierschied,NA,NA,"167.760,72",224,01.01.2019,31.12.2019,bundesanzeiger_local_data_autozulieferer/Nanogate_SE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
WEBER HOLDING GmbH,Markdorf,NA,NA,NA,NA,-,-,
KW automotive GmbH,Fichtenberg,"2.706.330,11","2.069.780,57","16.692.792,83","17.367.506,51",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/KW_automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Rausch & Pausch SE,Selb,NA,NA,NA,NA,-,-,
Komax Testing Germany GmbH,Porta Westfalica,"150.315,75","168.932,77","1.446.596,75","1.750.775,85",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Komax_Testing_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wölfle GmbH,Ochsenhausen,"1.134.681,00","1.368.473,00","3.397.625,78","3.554.612,95",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Woelfle_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GTD Getriebetechnik Dessau GmbH,Dessau-Roßlau,NA,NA,"1.519.133,52","1.600.024,52",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/GTD_Getriebetechnik_Dessau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Siebenhaar Antriebstechnik GmbH,Hofgeismar,"2.496.481,17","3.210.534,52","20.358.943,23","19.280.889,89",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Siebenhaar_Antriebstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Global Safety Textiles GmbH,Maulburg,"1.083.971,58",1.530,"8.027.423,26",12.654,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Global_Safety_Textiles_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Visteon Holdings GmbH,Karlsruhe,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Visteon_Holdings_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
bowe Kunststoff-Solutions GmbH,Diedorf,NA,NA,NA,NA,-,-,
Martin Stanz- und Umformtechnik GmbH,Parsberg,"228.508,23",290,"1.113.106,94",908,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Martin_Stanz-_und_Umformtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Zettl Automotive GmbH,Weng,NA,NA,"979.767,51","1.076.732,51",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Zettl_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HELBAKO GmbH,Heiligenhaus,"1.510.791,52","1.616.939,75","2.829.535,97","3.086.777,69",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/HELBAKO_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MD Elektronik GmbH,Waldkraiburg,"5.238.285,20","3.711.645,21","23.685.650,26","21.262.506,43",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/MD_Elektronik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PETEX Autoausstattungs-GmbH,Eggenfelden,NA,NA,NA,NA,-,-,bundesanzeiger_local_data_autozulieferer/PETEX_Autoausstattungs-GmbH/Hinterlegungsbekanntmachung_Jahresabschluss_2005
Chemex Foundry Solutions GmbH,Delligsen,NA,NA,NA,NA,-,-,
Geiger GmbH,Pretzfeld,"3.611.325,50","5.836.135,00","14.562.212,41",16.265,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Geiger_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Heytex Bramsche GmbH,Bramsche,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Heytex_Bramsche_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
paragon GmbH & Co. KGaA,Delbrück,NA,NA,NA,NA,-,-,
Thule GmbH,Neumarkt i.d.OPf.,"3.216.928,28","2.768.247,53",31.12.2021,31.12.2020,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Thule_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KAMEI GmbH & Co. KG,Wolfsburg,"654.646,61","744.987,63","3.084.184,16","3.000.405,39",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/KAMEI_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Valeo Thermal Commercial Vehicles,Gilching,862.867,879,3.512.335,3.483,01.01.2016,31.12.2016,bundesanzeiger_local_data_autozulieferer/Valeo_Thermal_Commercial_Vehicles/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
Paul Kauth GmbH & Co. KG,Denkingen,"6.634.075,82",5.358,"16.456.023,97",17.721,01.01.2018,31.12.2018,bundesanzeiger_local_data_autozulieferer/Paul_Kauth_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
Geiger Automotive GmbH,Murnau am Staffelsee,"12.499.944,00",13.339,"16.778.885,25",18.516,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Geiger_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schreiner Group GmbH & Co. KG,Oberschleißheim,NA,NA,NA,NA,-,-,
Minda Schenk Plastic Solutions GmbH,Köngen,"4.018.056,47","3.900.626,94","13.915.667,75","12.301.379,80",31.03.2012,31.12.2011,bundesanzeiger_local_data_autozulieferer/Minda_Schenk_Plastic_Solutions_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2012_bis_zum_31.03.2012
AIGO-TEC GmbH,Giengen an der Brenz,NA,NA,NA,NA,-,-,
Docter Optics SE,Neustadt an der Orla,NA,NA,NA,NA,-,-,
Köhler Automobiltechnik GmbH,Lippstadt,NA,NA,NA,NA,-,-,
FELSOMAT GmbH & Co. KG,Königsbach-Stein,"1.654.511,52",1.985,"3.309.829,06",3.985,31.12.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/FELSOMAT_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Härterei und Qualitätsmanagement GmbH,Leipzig,NA,NA,"9.331.936,42","10.360.826,64",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Haerterei_und_Qualitaetsmanagement_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wethje Carbon Composites GmbH,Hengersberg,"1.397.866,22","1.712.894,43","30.851.308,06","27.469.498,28",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/Wethje_Carbon_Composites_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
RSG Elotech,Bad Lobenstein,"4.015.172,00","4.325.369,00","7.055.549,95","7.413.999,75",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/RSG_Elotech/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
F. Hesterberg & Söhne GmbH & Co. KG,Ennepetal,"84.925,00","111.523,00","470.004,00","630.351,00",31.12.2020,31.12.2021,bundesanzeiger_local_data_autozulieferer/F._Hesterberg_and_Soehne_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Stelter Zahnradfabrik GmbH,Bassum,NA,NA,"1.917.579,00","3.641.932,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Stelter_Zahnradfabrik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
COEXAL GmbH,Georgenthal OT Schönau vor dem Walde,"2.690.141,53","2.280.279,53","6.367.378,70","6.041.033,56",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/COEXAL_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Böckmann Fahrzeugwerke GmbH,Lastrup,"1.835.057,67","2.182.644,29","56.445.164,93","45.384.040,41",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Boeckmann_Fahrzeugwerke_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GEBRA GmbH & Co.,Hennef (Sieg),"740.401,00","723.741,00","1.669.463,74","1.660.103,34",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/GEBRA_GmbH_and_Co./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SOGEFI HD SUSPENSIONS Germany GmbH,Hagen,"11.747.466,33","12.586.579,77","20.524.472,82","18.879.619,08",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/SOGEFI_HD_SUSPENSIONS_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Proseat GmbH & Co. KG,Mörfelden-Walldorf,"1.492.099,93","1.693.041,25","2.285.835,22","2.551.129,48",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Proseat_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Franken Guss GmbH & Co. KG,Kitzingen,"6.088.578,42","6.277.777,54","10.833.705,07","8.990.788,63",01.01.2015,31.12.2015,bundesanzeiger_local_data_autozulieferer/Franken_Guss_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
SchmitterGroup GmbH,Thüngen,"2.081.513,00","1.715.048,00","3.929.311,85","3.911.343,48",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/SchmitterGroup_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hitachi Astemo Aftermarket Germany GmbH,Espelkamp,"518.124,44","506.516,03","1.495.454,44","1.049.061,91",31.03.2022,31.03.2021,bundesanzeiger_local_data_autozulieferer/Hitachi_Astemo_Aftermarket_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Jäger Gummi und Kunststoff GmbH,Hannover,"152,00","1.026,12","1.283.808,82","1.026.126,89",01.01.2012,31.12.2012,bundesanzeiger_local_data_autozulieferer/Jaeger_Gummi_und_Kunststoff_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2012_bis_zum_31.12.2012
ETO MAGNETIC GmbH,Stockach,"22.662.358,40","18.662.703,05","39.646.183,18","36.034.958,39",01.01.2016,31.12.2016,bundesanzeiger_local_data_autozulieferer/ETO_MAGNETIC_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
Bergmann Automotive GmbH,Barsinghausen,"5.492.032,00","6.583.647,00","10.835.400,91","12.216.635,45",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Bergmann_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Maschinenfabrik Guido GmbH,Neutraubling,NA,NA,NA,NA,01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/Maschinenfabrik_Guido_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
WEGU Holding GmbH,Kassel,NA,NA,"482.127,00","589.969,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/WEGU_Holding_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BJ Automotive GmbH,Hamm,"45.640,91","34.246,36",31.12.2021,31.12.2020,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/BJ_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Valeo GmbH,Friedrichsdorf,NA,NA,NA,NA,01.01.2016,31.12.2016,bundesanzeiger_local_data_autozulieferer/Valeo_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
