company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Fertigungstechnik Weißenfels GmbH,Weißenfels,"713.599,44","771.538,44","806.136,80","881.072,76",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Fertigungstechnik_Weissenfels_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KÖRA-PACKMAT Maschinenbau GmbH,Villingendorf,"511.959,57","39.159,53","166.075,52",139,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/KOeRA-PACKMAT_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ilmberger,Straubing,1.442,300,"3.894.956,00","2.702.345,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Ilmberger/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Tietjen Verfahrenstechnik GmbH,Hemdingen,NA,NA,"1.813.593,96","1.504.843,39",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Tietjen_Verfahrenstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Zwick GmbH & Co. KG,Ulm,NA,NA,NA,NA,-,-,
Kalman Hafner GmbH Schmuckschleuderguss,Pforzheim,NA,NA,"866.836,63","889.685,51",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Kalman_Hafner_GmbH_Schmuckschleuderguss/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Vollmer Werke Maschinenfabrik GmbH,Biberach an der Riß,"972.181,97","914.310,03","12.579.009,30","13.077.742,37",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Vollmer_Werke_Maschinenfabrik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schmalenberger GmbH + Co. KG,Tübingen,"123.373,14","126.902,14","1.070.454,00","1.267.967,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Schmalenberger_GmbH_+_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Burgsmüller GmbH,Einbeck,3.868,3.861,7.411,7.984,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Burgsmueller_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NIMAK GmbH,Wissen,"1.242.862,53","654.805,51","2.911.180,53","2.612.125,51",01.01.2020,31.12.2020,bundesanzeiger_local_maschinenbau/NIMAK_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Hecker Werke GmbH,Weil im Schönbuch,NA,NA,NA,NA,31.12.2021,31.12.2020,bundesanzeiger_local_maschinenbau/Hecker_Werke_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Bernhard Ide Werkzeug- und Maschinenbau,Ostfildern,NA,NA,"650.929,49","731.196,49",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Bernhard_Ide_Werkzeug-_und_Maschinenbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Werkzeugmaschinenfabrik,Coburg,"881.432,00","1.250.366,00","7.784.455,10","7.361.652,00",01.01.2007,31.12.2007,bundesanzeiger_local_maschinenbau/Werkzeugmaschinenfabrik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2007_bis_zum_31.12.2007
Zirbus technology GmbH,Bad Grund (Harz),NA,NA,NA,NA,-,-,
Flottweg SE,Vilsbiburg,"8.794.116,78","6.618.213,66","91.313.771,08","80.611.924,90",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Flottweg_SE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kracht GmbH,Werdohl,"8.617.940,00","9.783.393,00","28.448.561,13","31.212.857,53",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Kracht_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GEDA GmbH,Asbach-Bäumenheim,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/GEDA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Normpack GmbH,Küssaberg,"0,00",3.,"22.492,00","32.677,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Normpack_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Oswald Elektromotoren GmbH,Miltenberg,"499.344,00","899.868,00","735.177,86","1.274.036,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Oswald_Elektromotoren_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PSA Technology GmbH,Bitburg,NA,NA,"220.788,00","253.641,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/PSA_Technology_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mikron Germany GmbH,Rottweil,5.946.171,6.589.383,6.622.509,7.129.487,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Mikron_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ZIPPE Industrieanlagen GmbH,Wertheim,NA,NA,"88.021,00","174.682,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/ZIPPE_Industrieanlagen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Friedrich Sailer GmbH,Neu-Ulm,NA,NA,"2.299.449,43","2.036.247,71",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Friedrich_Sailer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schäfer und Flottmann,Gevelsberg,"545.366,00","595.477,00","1.724.401,01","1.742.294,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Schaefer_und_Flottmann/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Intego GmbH,Erlangen,NA,NA,"373.768,00","359.217,50",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Intego_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Seuthe GmbH,Hemer,NA,NA,"2.757.983,69","2.866.117,32",31.03.2022,31.03.2022,bundesanzeiger_local_maschinenbau/Seuthe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Nordson BKG GmbH,Münster,"2.264.260,00",2.688,"5.355.461,63",5.308,01.11.2021,31.10.2022,bundesanzeiger_local_maschinenbau/Nordson_BKG_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.11.2021_bis_zum_31.10.2022
M. Jürgensen GmbH & Co KG,Sörup,NA,NA,NA,NA,-,-,
EHRET GmbH Life Science Solutions,Freiburg im Breisgau,NA,NA,NA,NA,01.06.2021,31.05.2022,bundesanzeiger_local_maschinenbau/EHRET_GmbH_Life_Science_Solutions/Jahresabschluss_zum_Geschaeftsjahr_vom_01.06.2021_bis_zum_31.05.2022
WF-Maschinenbau und Blechformtechnik,Sendenhorst,"1.224.596,50",1.360,"3.741.085,15",3.905,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/WF-Maschinenbau_und_Blechformtechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WTH-Wärmetechnik,Hildesheim,NA,NA,"2.050,00","1.513,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/WTH-Waermetechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
vhf camfacture AG,Ammerbuch,"1.448.482,00","1.348.229,00","7.774.598,17","7.559.529,83",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/vhf_camfacture_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BÖWE SYSTEC GmbH,Augsburg,NA,NA,NA,NA,01.11.2011,31.10.2012,bundesanzeiger_local_maschinenbau/BOeWE_SYSTEC_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.11.2011_bis_zum_31.10.2012
Schneider GmbH & Co. KG,Fronhausen,"1.587.645,00","1.075.294,00",31.12.2021,31.12.2020,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Schneider_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hako GmbH,Bad Oldesloe,"5.148.947,15",5.228,"33.231.251,84",22.141,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Hako_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Anthon GmbH,Flensburg,"454.636,00","609.019,00","1.087.962,00","1.119.642,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Anthon_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Maschinenfabrik Johann Leimbach GmbH,Wuppertal,NA,NA,"410.004,00","210.950,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Maschinenfabrik_Johann_Leimbach_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Karl Klink GmbH,Niefern-Öschelbronn,"2.167.010,00","2.858.284,00","4.315.251,36","5.169.175,36",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Karl_Klink_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SKR Antriebstechnik GmbH Antriebselemente,Gomadingen,"1.367.234,00","1.363.583,00","3.400.768,85","3.481.702,85",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/SKR_Antriebstechnik_GmbH_Antriebselemente/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Intercontinentale Ziegra Eismaschinen,Isernhagen,"761.896,10","27.520,98","388.269,85","425.237,75",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Intercontinentale_Ziegra_Eismaschinen/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Rühle GmbH,Grafenhausen,NA,NA,"1.277.037,95","1.326.178,95",01.04.2021,31.03.2022,bundesanzeiger_local_maschinenbau/Ruehle_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Lindauer DORNIER GmbH,Lindau (Bodensee),"2.920.467,00",3.416,"30.403.630,24",26.670,31.12.2005,31.12.2006,bundesanzeiger_local_maschinenbau/Lindauer_DORNIER_GmbH/Jahresabschluss_zum_31.12.2006
Lang Technik GmbH,Holzmaden,"6.059.698,00","5.187.993,00","17.796.254,92","17.681.521,55",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Lang_Technik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Spaleck GmbH & Co. KG,Bocholt,NA,NA,"9.391.188,64","9.745.431,33",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Spaleck_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
E. Zimmermann GmbH,Öhringen,"2.326.156,00","1.211.951,00","7.445.112,44","1.710.506,69",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/E._Zimmermann_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
topex GmbH,Erkenbrechtsweiler,NA,NA,"489.996,17","623.774,78",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/topex_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dr. Boy GmbH & Co. KG,Neustadt (Wied),NA,NA,NA,NA,-,-,
Breyer GmbH Maschinenfabrik,Singen (Hohentwiel),"464.774,70","565.547,90","464.776,20","565.549,40",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Breyer_GmbH_Maschinenfabrik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PRESTO GmbH & Co. KG,Bad Laer,"297.765,50","364.320,50","10.104.207,76","10.200.660,29",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/PRESTO_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Heyligenstaedt Werkzeugmaschinen GmbH,Gießen,"1.690.875,00","1.910.404,00","2.038.383,00","2.331.728,44",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Heyligenstaedt_Werkzeugmaschinen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BSB Metallverformung,Burgau,"4.294.182,92","5.610.708,75","4.978.683,35","6.232.010,18",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/BSB_Metallverformung/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KALLFASS Verpackungsmaschinen GmbH,Nürtingen,"534.907,00","595.906,00",2021,2020,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/KALLFASS_Verpackungsmaschinen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Müller Maschinen und Anlagen,Gefrees,NA,NA,"629.581,49","695.405,49",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Mueller_Maschinen_und_Anlagen/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dittrich & Greipl GmbH,Grafenau,"5.234.215,66","406.342,90","4.032.295,00","4.009.675,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Dittrich_and_Greipl_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Sturm Holding GmbH,Salching,NA,NA,"202.836,00","140.745,00",31.12.2021,31.12.2020,bundesanzeiger_local_maschinenbau/Sturm_Holding_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SMS Maschinenbau GmbH,Albstadt,"706.728,91","654.773,29","3.289.423,44","2.833.371,44",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/SMS_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Motan GmbH,Friedrichsdorf,"68.569,68","127.608,26","979.735,74","1.255.110,51",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Motan_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KOHLER Maschinenbau GmbH,Lahr/Schwarzwald,NA,NA,NA,NA,-,-,
Theegarten-Pactec GmbH & Co. KG,Dresden,"830.429,57","1.001.757,04","21.541.664,42","23.081.707,91",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Theegarten-Pactec_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Reichmann & Sohn GmbH,Weißenhorn,"41.852,00","40.246,00","11.651.203,36","11.461,6",01.07.2021,30.06.2022,bundesanzeiger_local_maschinenbau/Reichmann_and_Sohn_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Baumann Maschinenbau,Solms,NA,NA,"336.139,20","394.657,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Baumann_Maschinenbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ALMIG Kompressoren GmbH,Köngen,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/ALMIG_Kompressoren_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mosca GmbH,Waldbrunn,"203.516,27","1.349.282,58","1.053.871,63","2.573.443,83",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Mosca_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Bardenhagen Maschinenbau u.,Horneburg,NA,NA,"869.427,00","947.217,72",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Bardenhagen_Maschinenbau_u./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Maschinenbau Leicht GmbH,Hallstadt,"6.438.991,00","8.273.617,00","11.147.072,35","12.933.606,24",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Maschinenbau_Leicht_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wehrhahn GmbH,Delmenhorst,NA,NA,"3.590.879,89","2.014.822,99",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Wehrhahn_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Vom Hagen & Funke GmbH,Sprockhövel,NA,NA,"2.578.307,31","2.720.493,31",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Vom_Hagen_and_Funke_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Weil Technology GmbH,Müllheim,"830.484,40","9.294,26","2.176.241,45","2.387.811,45",01.05.2021,30.04.2022,bundesanzeiger_local_maschinenbau/Weil_Technology_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.05.2021_bis_zum_30.04.2022
Rexnord GmbH,Betzdorf,NA,NA,"143.712.516,66","144.021.713,66",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Rexnord_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WEISS GmbH,Buchen (Odenwald),"1.119.593,11","1.328.441,14","3.363.067,78","3.213.231,06",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/WEISS_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GHH Rand Schraubenkompressoren GmbH,Oberhausen,"36.921,50","37.440,65","12.083,66","5.073,75",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/GHH_Rand_Schraubenkompressoren_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wetzel GmbH,Grenzach-Wyhlen,"3.052.430,76","2.537.509,83","6.821.520,19","6.827.779,55",01.10.2017,30.09.2018,bundesanzeiger_local_maschinenbau/Wetzel_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2017_bis_zum_30.09.2018
T R E I F - Maschinenbau GmbH,Oberlahr,"1.340.535,50","1.673.634,00","2.956.581,76","3.439.054,99",01.09.2019,31.08.2020,bundesanzeiger_local_maschinenbau/T_R_E_I_F_-_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.09.2019_bis_zum_31.08.2020
Eilhauer Maschinenbau GmbH,Langenhagen,NA,NA,"633.998,00","751.642,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Eilhauer_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Haulick + Roos GmbH,Pforzheim,NA,NA,"670.788,78","753.914,78",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Haulick_+_Roos_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Langguth GmbH,Senden,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Langguth_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
K. Sandern GmbH Maschinenbau,Geeste,NA,NA,"667.102,50","797.837,50",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/K._Sandern_GmbH_Maschinenbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
M. Brück GmbH & Co. KG,Düren,"581.071,67","832.931,39","2.996.897,19","3.344.416,53",31.12.2021,01.01.2021,bundesanzeiger_local_maschinenbau/M._Brueck_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Behringer GmbH,Kirchardt,"2.655.364,96","3.036.402,04","22.723.028,58","23.859.526,83",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Behringer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
telerob Gesellschaft für,Ostfildern,"37.875,61",35,"484.989,35",441,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/telerob_Gesellschaft_fuer/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Brosa GmbH,Tettnang,"1.341.429,00","1.367.054,00","2.028.254,00","2.126.874,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Brosa_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
VEMAG Maschinenbau GmbH,Verden (Aller),NA,NA,NA,NA,-,-,
Manfred Kaiser Maschinenbau GmbH,Vrees,NA,NA,"558.550,00","625.621,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Manfred_Kaiser_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MBK Maschinenbau GmbH,Kißlegg,"815.502,00","783.610,00","1.112.777,68","985.464,18",28.07.2022,31.12.2021,bundesanzeiger_local_maschinenbau/MBK_Maschinenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
DMG MORI Global Marketing GmbH,Wernau (Neckar),"4.162,21","5.424,86","12.078.135,32",12.140,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/DMG_MORI_Global_Marketing_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Heinz Bergmann,Lathen,NA,NA,"3.766.528,00","3.548.695,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Heinz_Bergmann/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Stiebel-Getriebebau GmbH & Co. KG,Waldbröl,"1.502.549,00","1.925.826,00","4.753.640,51","4.453.618,73",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Stiebel-Getriebebau_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Walter Maschinenbau GmbH,Tübingen,NA,NA,NA,NA,-,-,
Linn High Therm GmbH,Hirschbach,NA,NA,"348.980,35","395.261,35",01.01.2020,31.12.2020,bundesanzeiger_local_maschinenbau/Linn_High_Therm_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
BAT Bohr- und Anlagentechnik GmbH,Krayenberggemeinde OT Merkers,NA,NA,NA,NA,-,-,
Dürkopp Adler GmbH,Bielefeld,7.404,7.402,18.138,19.252,31.12.2021,31.12.2020,bundesanzeiger_local_maschinenbau/Duerkopp_Adler_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HOBART GmbH,Offenburg,NA,NA,NA,NA,-,-,
Greidenweis GmbH,Spaichingen,NA,NA,"815.180,27","1.199.893,27",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Greidenweis_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Winkel GmbH,Illingen,"3.013.694,00","3.443.600,00","4.188.304,64","4.641.695,00",01.01.2020,31.12.2020,bundesanzeiger_local_maschinenbau/Winkel_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Bräutigam Bergbau-,Moers,NA,NA,"40.315,52","298.686,62",01.01.2014,31.12.2014,bundesanzeiger_local_maschinenbau/Braeutigam_Bergbau-/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2014_bis_zum_31.12.2014
Maschinenfabrik,Bochum,NA,NA,"6.827.071,76","1.152.750,80",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Maschinenfabrik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Freund Maschinenfabrik GmbH & Co. KG,Paderborn,NA,NA,"516.591,33","633.765,15",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Freund_Maschinenfabrik_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Merz Maschinenfabrik GmbH,Hechingen,"244.721,27","255.426,78","1.427.542,08",1.532,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Merz_Maschinenfabrik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SOMIC Verpackungsmaschinen GmbH & Co. KG,Amerang,"926.075,00","999.583,00","4.056.536,20","2.137.340,02",01.07.2021,30.06.2022,bundesanzeiger_local_maschinenbau/SOMIC_Verpackungsmaschinen_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
SÜMA Maschinengesellschaft GmbH,Nordhausen,NA,NA,"31.791,00","50.367,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/SUeMA_Maschinengesellschaft_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KRONEN GmbH,Kehl,"724.913,04",772,"1.303.197,62",1.303,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/KRONEN_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SHB Hebezeugbau GmbH,Saalfeld/Saale,NA,NA,NA,NA,-,-,
RUFF GmbH,Grafing bei München,NA,NA,NA,NA,-,-,
Klingelnberg GmbH,Hückeswagen,"5.675.024,00","8.469.042,00","38.683.906,41","41.597.930,01",01.04.2021,31.03.2022,bundesanzeiger_local_maschinenbau/Klingelnberg_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
AMS Arneburger,Arneburg,NA,NA,"473.945,00","635.055,00",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/AMS_Arneburger/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Binder GmbH,Tuttlingen,NA,NA,"428.424,21","414.917,90",01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Binder_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Trützschler Group SE,Mönchengladbach,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_maschinenbau/Truetzschler_Group_SE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
